month,issue_date,mae_selected,n_selected,mae_reference,n_reference,candidate,reference,n,delta_mae
2025-10,2025-10-16,0.1779020507302144,96,0.08955328485929165,96,mlp,incumbent,96,0.08834876587092275
2025-10,2025-10-17,0.13025842483778097,96,0.07825219978594379,96,mlp,incumbent,96,0.05200622505183718
2025-10,2025-10-18,0.12061684789975279,96,0.10686543846267627,96,mlp,incumbent,96,0.01375140943707652
2025-10,2025-10-19,0.2120099753949087,96,0.1885563204454149,96,mlp,incumbent,96,0.023453654949493807
2025-10,2025-10-20,0.12764140172750146,96,0.09095808418765457,96,mlp,incumbent,96,0.036683317539846896
2025-10,2025-10-21,0.10195880525189978,96,0.06453893108673875,96,mlp,incumbent,96,0.03741987416516103
2025-10,2025-10-22,0.07748237875481012,96,0.059908607157519556,96,mlp,incumbent,96,0.017573771597290566
2025-10,2025-10-23,0.11522156321759065,96,0.08035513116102487,96,mlp,incumbent,96,0.03486643205656578
2025-10,2025-10-24,0.14482438616457308,96,0.15251886269411186,96,mlp,incumbent,96,-0.00769447652953878
2025-10,2025-10-25,0.13286804335888147,96,0.12516900718026794,96,mlp,incumbent,96,0.007699036178613533
2025-10,2025-10-26,0.15072082887206228,96,0.14879755003416648,96,mlp,incumbent,96,0.0019232788378958088
2025-10,2025-10-27,0.2014486019871449,96,0.15165935843351008,96,mlp,incumbent,96,0.049789243553634815
2025-10,2025-10-28,0.13761617451089095,96,0.1334576664799464,96,mlp,incumbent,96,0.004158508030944558
2025-10,2025-10-29,0.14198931762909225,96,0.1682455525650084,96,mlp,incumbent,96,-0.02625623493591614
2025-10,2025-10-30,0.13394637472962792,96,0.11012952620363459,96,mlp,incumbent,96,0.023816848525993334
2025-10,2025-10-31,0.16579120304769354,96,0.14342947635381814,96,mlp,incumbent,96,0.0223617266938754
2025-11,2025-11-01,0.19723726315286902,96,0.1418811441241355,96,mlp,incumbent,96,0.055356119028733525
2025-11,2025-11-02,0.16665962320557487,96,0.13380542683415328,96,mlp,incumbent,96,0.03285419637142159
2025-11,2025-11-03,0.14815725629885848,96,0.13454826143628315,96,mlp,incumbent,96,0.01360899486257533
2025-11,2025-11-04,0.16461490669347076,96,0.1611571972536581,96,mlp,incumbent,96,0.0034577094398126618
2025-11,2025-11-05,0.1919064732026814,96,0.22571547518814117,96,mlp,incumbent,96,-0.033809001985459775
2025-11,2025-11-06,0.17632862897247123,96,0.19781870489138553,96,mlp,incumbent,96,-0.021490075918914303
2025-11,2025-11-07,0.1903839425329612,96,0.20935617814732885,96,mlp,incumbent,96,-0.018972235614367644
2025-11,2025-11-08,0.2203778518727453,96,0.2530232875307073,96,mlp,incumbent,96,-0.03264543565796199
2025-11,2025-11-09,0.1349647077555208,96,0.13903978323688665,96,mlp,incumbent,96,-0.004075075481365847
2025-11,2025-11-10,0.1646804280456918,96,0.17600459254430925,96,mlp,incumbent,96,-0.01132416449861745
2025-11,2025-11-11,0.18943654528650558,96,0.17689166037219986,96,mlp,incumbent,96,0.01254488491430572
2025-11,2025-11-12,0.14326285825820503,96,0.1357766649090958,96,mlp,incumbent,96,0.007486193349109244
2025-11,2025-11-13,0.15495091386847396,96,0.175958827842935,96,mlp,incumbent,96,-0.021007913974461057
2025-11,2025-11-14,0.11327626745868351,96,0.0967320255867102,96,mlp,incumbent,96,0.016544241871973314
2025-11,2025-11-15,0.15195457046742386,96,0.13542878410658135,96,mlp,incumbent,96,0.01652578636084251
2025-11,2025-11-16,0.22237905491354218,96,0.2007963014209532,96,mlp,incumbent,96,0.02158275349258898
2025-11,2025-11-17,0.19735013339148602,96,0.19951353559599028,96,mlp,incumbent,96,-0.0021634022045042556
2025-11,2025-11-18,0.18548365365593453,96,0.1845797125399622,96,mlp,incumbent,96,0.0009039411159723343
2025-11,2025-11-19,0.12146484572757876,96,0.09810433949344366,96,mlp,incumbent,96,0.023360506234135103
2025-11,2025-11-20,0.08567259423517283,96,0.07647721997440361,96,mlp,incumbent,96,0.009195374260769218
2025-11,2025-11-21,0.21261760133504368,96,0.2099844072041467,96,mlp,incumbent,96,0.0026331941308969653
2025-11,2025-11-22,0.16606739509527282,96,0.15816124384828847,96,mlp,incumbent,96,0.00790615124698435
2025-11,2025-11-23,0.1081679743733666,96,0.08804240685296828,96,mlp,incumbent,96,0.02012556752039832
2025-11,2025-11-24,0.10762751375496475,96,0.08981826733376559,96,mlp,incumbent,96,0.01780924642119916
2025-11,2025-11-25,0.12858347450761565,96,0.13168644398641036,96,mlp,incumbent,96,-0.0031029694787947093
2025-11,2025-11-26,0.1436009573928697,96,0.13228090780331916,96,mlp,incumbent,96,0.011320049589550546
2025-11,2025-11-27,0.12186969620119725,96,0.11492453847297068,96,mlp,incumbent,96,0.00694515772822657
2025-11,2025-11-28,0.11593820214745505,96,0.07271486578721816,96,mlp,incumbent,96,0.0432233363602369
2025-11,2025-11-29,0.10596175775532468,96,0.062286130750435376,96,mlp,incumbent,96,0.043675627004889306
2025-11,2025-11-30,0.10103162326337718,96,0.07391168344099025,96,mlp,incumbent,96,0.027119939822386932
2025-12,2025-12-01,0.10786403489926216,96,0.09732226783094163,96,mlp,incumbent,96,0.010541767068320537
2025-12,2025-12-02,0.10744207361623813,96,0.10937981059617939,96,mlp,incumbent,96,-0.0019377369799412625
2025-12,2025-12-03,0.12331305403935562,96,0.10640834415931837,96,mlp,incumbent,96,0.016904709880037255
2025-12,2025-12-04,0.18274988267850947,96,0.16474641079522168,96,mlp,incumbent,96,0.018003471883287797
2025-12,2025-12-05,0.16856031068108004,96,0.16394787945320313,96,mlp,incumbent,96,0.004612431227876912
2025-12,2025-12-06,0.16354940917430713,96,0.16272775606124326,96,mlp,incumbent,96,0.0008216531130638693
2025-12,2025-12-07,0.15912945396282044,96,0.15295528506252998,96,mlp,incumbent,96,0.006174168900290461
2025-12,2025-12-08,0.2122624170454689,96,0.20625421410236333,96,mlp,incumbent,96,0.006008202943105556
2025-12,2025-12-09,0.09990103176279824,93,0.08891144899416858,93,mlp,incumbent,93,0.010989582768629658
2025-12,2025-12-10,0.12787411703401422,92,0.11084946696849506,92,mlp,incumbent,92,0.017024650065519162
2025-12,2025-12-11,0.10829067962572943,91,0.09064586454936256,91,mlp,incumbent,91,0.017644815076366865
2025-12,2025-12-12,0.20486712126245432,92,0.21066402818045268,92,mlp,incumbent,92,-0.005796906917998362
2025-12,2025-12-13,0.39781746951426084,96,0.3942949207055692,96,mlp,incumbent,96,0.003522548808691628
2025-12,2025-12-14,0.25152997820767026,96,0.22444322673945952,96,mlp,incumbent,96,0.02708675146821074
2025-12,2025-12-15,0.2592923233678269,96,0.24811709930007453,96,mlp,incumbent,96,0.011175224067752398
2025-12,2025-12-16,0.2081675444795629,96,0.1929408342438951,96,mlp,incumbent,96,0.015226710235667795
2025-12,2025-12-17,0.21043339731203423,96,0.192871477535546,96,mlp,incumbent,96,0.017561919776488216
2025-12,2025-12-18,0.14323788665887013,96,0.1260842898320513,96,mlp,incumbent,96,0.01715359682681883
2025-12,2025-12-19,0.1982505123041388,96,0.16184550921791724,96,mlp,incumbent,96,0.03640500308622155
2025-12,2025-12-20,0.24494302371061716,96,0.22407326717505324,96,mlp,incumbent,96,0.020869756535563916
2025-12,2025-12-21,0.21013092021420224,96,0.2114925049802431,96,mlp,incumbent,96,-0.0013615847660408686
2025-12,2025-12-22,0.09016055416919778,96,0.0817790418919106,96,mlp,incumbent,96,0.008381512277287187
2025-12,2025-12-23,0.1387335107704609,96,0.14244617844099253,96,mlp,incumbent,96,-0.003712667670531633
2025-12,2025-12-24,0.3460985872297783,96,0.4067069839403678,96,mlp,incumbent,96,-0.060608396710589485
2025-12,2025-12-25,0.31879599741944326,96,0.34732853209099684,96,mlp,incumbent,96,-0.02853253467155359
2025-12,2025-12-26,0.14247143580772678,96,0.15330205727953491,96,mlp,incumbent,96,-0.010830621471808133
2025-12,2025-12-27,0.155103242186351,96,0.18975839469487654,96,mlp,incumbent,96,-0.03465515250852555
2025-12,2025-12-28,0.15788810716518262,96,0.1564709306975097,96,mlp,incumbent,96,0.0014171764676729204
2025-12,2025-12-29,0.2570237179706869,96,0.24872211031126015,96,mlp,incumbent,96,0.008301607659426752
2025-12,2025-12-30,0.28562681313336086,96,0.2703966102298227,96,mlp,incumbent,96,0.01523020290353816
2025-12,2025-12-31,0.22028512953080495,96,0.19376480604664112,96,mlp,incumbent,96,0.026520323484163832
2026-01,2026-01-01,0.15028798018831088,96,0.15851561161319108,96,mlp,incumbent,96,-0.0082276314248802
2026-01,2026-01-02,0.1716084075046449,96,0.16851272702142261,96,mlp,incumbent,96,0.003095680483222285
2026-01,2026-01-03,0.16168259517194902,96,0.14421826874241017,96,mlp,incumbent,96,0.01746432642953885
2026-01,2026-01-04,0.11890440802271944,96,0.12031272573696838,96,mlp,incumbent,96,-0.001408317714248944
2026-01,2026-01-05,0.10169148654441285,96,0.0707101638730903,96,mlp,incumbent,96,0.030981322671322545
2026-01,2026-01-06,0.08379597297305452,96,0.0499217440295873,96,mlp,incumbent,96,0.03387422894346722
2026-01,2026-01-07,0.08384331346682396,96,0.07138293043983412,96,mlp,incumbent,96,0.012460383026989832
2026-01,2026-01-08,0.17473888452123446,96,0.18222763371006886,96,mlp,incumbent,96,-0.007488749188834409
2026-01,2026-01-09,0.12124825318589183,96,0.13939523147502694,96,mlp,incumbent,96,-0.018146978289135113
2026-01,2026-01-10,0.17972580758287762,96,0.19463758637099735,96,mlp,incumbent,96,-0.014911778788119723
2026-01,2026-01-11,0.1925110486914605,96,0.21996157798373783,96,mlp,incumbent,96,-0.027450529292277343
2026-01,2026-01-12,0.20504995393249104,96,0.2190394626349623,96,mlp,incumbent,96,-0.01398950870247126
2026-01,2026-01-13,0.18711038251212794,96,0.186159006311302,96,mlp,incumbent,96,0.000951376200825943
2026-01,2026-01-14,0.13135482139163232,96,0.10934583578425416,96,mlp,incumbent,96,0.022008985607378156
2026-01,2026-01-15,0.157453627920932,96,0.11855774377127652,96,mlp,incumbent,96,0.03889588414965549
2026-01,2026-01-16,0.1482267770289316,96,0.16449162535206224,96,mlp,incumbent,96,-0.016264848323130632
2026-01,2026-01-17,0.12271734004664114,96,0.11058768097607674,96,mlp,incumbent,96,0.012129659070564403
2026-01,2026-01-18,0.2711318708622004,96,0.1972302200358349,96,mlp,incumbent,96,0.07390165082636552
2026-01,2026-01-19,0.19411598963084942,96,0.1596750767422768,96,mlp,incumbent,96,0.03444091288857262
2026-01,2026-01-20,0.20626040433064866,96,0.12079665637253877,96,mlp,incumbent,96,0.08546374795810989
2026-01,2026-01-21,0.2593682197517899,96,0.17163603082682646,96,mlp,incumbent,96,0.08773218892496346
2026-01,2026-01-22,0.2958205638622465,96,0.2736758177581509,96,mlp,incumbent,96,0.02214474610409556
2026-01,2026-01-23,0.20676000389604762,96,0.1531641821140769,96,mlp,incumbent,96,0.053595821781970726
2026-01,2026-01-24,0.16915242262369742,96,0.13365263501803984,96,mlp,incumbent,96,0.035499787605657585
2026-01,2026-01-25,0.16573121918160813,96,0.19311262695147657,96,mlp,incumbent,96,-0.027381407769868443
2026-01,2026-01-26,0.16539820043168676,96,0.1353053447330319,96,mlp,incumbent,96,0.030092855698654858
2026-01,2026-01-27,0.18609019020091097,96,0.15003864295820432,96,mlp,incumbent,96,0.03605154724270665
2026-01,2026-01-28,0.16950728042723284,96,0.14728834263267188,96,mlp,incumbent,96,0.022218937794560967
2026-01,2026-01-29,0.15875075975751354,96,0.13989590454334322,96,mlp,incumbent,96,0.018854855214170324
2026-01,2026-01-30,0.228836100444354,94,0.24184036161602795,94,mlp,incumbent,94,-0.013004261171673942
2026-01,2026-01-31,0.26706393573865417,46,0.27238659667867443,46,mlp,incumbent,46,-0.005322660940020263
